date,permno_a,permno_b,action,side,w_prev,w_new
2023-12-20,92611,93166,stop,-1,0.019321961326965308,0.012499865447726851
2023-12-20,13034,14069,stop,-1,0.004005776669470193,0.0025914382362489195
2023-12-20,12839,90340,stop,-1,0.007549826320005866,0.004884173586564261
2023-12-20,14522,89655,stop,1,0.007295685613472876,0.004719763536119784
2023-12-20,59176,91795,stop,1,0.014112709162587668,0.00912986847712287
2023-12-20,12872,89406,resize,-1,0.0007469465249265665,0.0011598130461685165
2023-12-20,11990,13949,enter,1,0.0,0.0018765502783742098
2023-12-20,78903,80498,enter,1,0.0,0.0072360309667172315
2023-12-20,10113,81472,enter,1,0.0,0.006485464149958561
2023-12-20,86572,91041,enter,1,0.0,0.0068969287177187
2023-12-20,79561,92110,enter,1,0.0,0.007209125617187695
2023-12-20,14604,82107,enter,-1,0.0,0.006563597351856929
2023-12-20,12015,93415,enter,-1,0.0,0.010066636794863809
2023-12-20,14401,24985,enter,1,0.0,0.003261336640915741
2023-12-21,79561,93221,time_exit,1,0.002996803977356052,0.0017379538412184172
2023-12-21,11990,13949,stop,1,0.0018765502783742098,0.0010882786425748473
2023-12-21,78903,80498,stop,1,0.0072360309667172315,0.004196433236476407
2023-12-21,10113,81472,stop,1,0.006485464149958561,0.003761152686886484
2023-12-21,86572,91041,stop,1,0.0068969287177187,0.003999775710436698
2023-12-21,79561,92110,stop,1,0.007209125617187695,0.004180829861708655
2023-12-21,12015,93415,stop,-1,0.010066636794863809,0.005838002825002784
2023-12-21,14604,82107,resize,-1,0.006563597351856929,0.011312417584141473
2023-12-21,14401,24985,resize,1,0.003261336640915741,0.005219994611428193
2023-12-21,13034,14069,enter,-1,0.0,0.004035185485723839
2023-12-21,12839,90340,enter,-1,0.0,0.007896732209248088
2023-12-21,14522,89655,enter,1,0.0,0.0077014579995887365
2023-12-21,59176,91795,enter,1,0.0,0.014472696686254284
2023-12-21,92611,93166,enter,-1,0.0,0.01264990714708753
2023-12-22,13034,14069,stop,-1,0.004035185485723839,0.0022183199404244543
2023-12-22,12839,90340,stop,-1,0.007896732209248088,0.004341182973110534
2023-12-22,14522,89655,stop,1,0.0077014579995887365,0.004233832102953382
2023-12-22,59176,91795,stop,1,0.014472696686254284,0.007956281505377624
2023-12-22,92611,93166,stop,-1,0.01264990714708753,0.00695421347251113
2023-12-22,11990,13949,enter,1,0.0,0.0020512532660786416
2023-12-22,78903,80498,enter,1,0.0,0.009096879011839844
2023-12-22,10113,81472,enter,1,0.0,0.007986803674249634
2023-12-22,86572,91041,enter,1,0.0,0.008919210770283181
2023-12-22,79561,92110,enter,1,0.0,0.009306406362042248
2023-12-22,12015,93415,enter,-1,0.0,0.013015868810552528
2023-12-26,11990,13949,stop,1,0.0020512532660786416,0.0011634468811466234
2023-12-26,78903,80498,stop,1,0.009096879011839844,0.0051596434674914884
2023-12-26,10113,81472,stop,1,0.007986803674249634,0.0045300217085820745
2023-12-26,86572,91041,stop,1,0.008919210770283181,0.005058872117148649
2023-12-26,79561,92110,stop,1,0.009306406362042248,0.005278484931946009
2023-12-26,12015,93415,resize,-1,0.013015868810552528,0.019970258926387388
2023-12-26,13034,14069,enter,-1,0.0,0.0038786067170957766
2023-12-26,12839,90340,enter,-1,0.0,0.008251122989264432
2023-12-26,59176,91795,enter,1,0.0,0.01511634314794266
2023-12-26,92611,93166,enter,-1,0.0,0.013017939373256337
2023-12-26,14522,89655,enter,1,0.0,0.008040085106998659
2023-12-27,12015,93415,stop,-1,0.019970258926387388,0.010582877842520221
2023-12-27,13034,14069,stop,-1,0.0038786067170957766,0.0020553975407883378
2023-12-27,12839,90340,stop,-1,0.008251122989264432,0.004372533525021853
2023-12-27,59176,91795,stop,1,0.01511634314794266,0.008010632889136709
2023-12-27,92611,93166,stop,-1,0.013017939373256337,0.006898621728257586
2023-12-27,14522,89655,stop,1,0.008040085106998659,0.004260697812906384
2023-12-27,11990,13949,enter,1,0.0,0.002668076941439372
2023-12-27,78903,80498,enter,1,0.0,0.009303410015924269
2023-12-27,10113,81472,enter,1,0.0,0.00815803606036127
2023-12-27,86572,91041,enter,1,0.0,0.009424575350000849
2023-12-27,79561,92110,enter,1,0.0,0.009780878138531507
2023-12-28,11990,13949,stop,1,0.002668076941439372,0.001619011770535983
2023-12-28,78903,80498,stop,1,0.009303410015924269,0.005645388289956111
2023-12-28,10113,81472,stop,1,0.00815803606036127,0.0049503656364034525
2023-12-28,86572,91041,stop,1,0.009424575350000849,0.005718912444752441
2023-12-28,79561,92110,resize,1,0.009780878138531507,0.014135111023350331
2023-12-28,13034,14069,enter,-1,0.0,0.00357744262285761
2023-12-28,12839,90340,enter,-1,0.0,0.00749118779198482
2023-12-28,59176,91795,enter,1,0.0,0.013797257452501863
2023-12-28,92611,93166,enter,-1,0.0,0.011904871898975208
2023-12-28,12015,93415,enter,-1,0.0,0.01137745003573267
2023-12-28,14522,89655,enter,1,0.0,0.00730570851562268
2023-12-29,13034,14069,stop,-1,0.00357744262285761,0.0019087838416012848
2023-12-29,12839,90340,stop,-1,0.00749118779198482,0.00399700560405342
2023-12-29,59176,91795,stop,1,0.013797257452501863,0.007361678399949195
2023-12-29,92611,93166,stop,-1,0.011904871898975208,0.006351975283099191
2023-12-29,12015,93415,stop,-1,0.01137745003573267,0.006070563549523871
2023-12-29,14522,89655,resize,1,0.00730570851562268,0.012571024623651058
2023-12-29,11990,13949,enter,1,0.0,0.002071291830347628
2023-12-29,78903,80498,enter,1,0.0,0.009183796155773874
2023-12-29,10113,81472,enter,1,0.0,0.008102116200437597
2023-12-29,86572,91041,enter,1,0.0,0.009420849026721263
2023-12-29,11990,14574,enter,1,0.0,0.006376031176900851
2023-12-29,79019,83642,enter,1,0.0,0.008550967806536637
2024-01-02,11990,13949,stop,1,0.002071291830347628,0.001158767372626027
2024-01-02,78903,80498,stop,1,0.009183796155773874,0.005137800085067229
2024-01-02,10113,81472,stop,1,0.008102116200437597,0.004532663029292286
2024-01-02,86572,91041,stop,1,0.009420849026721263,0.005270417386220327
2024-01-02,79019,83642,resize,1,0.008550967806536637,0.012834536635825934
2024-01-02,13034,14069,enter,-1,0.0,0.004205467035959559
2024-01-02,12839,90340,enter,-1,0.0,0.008376179294117462
2024-01-02,59176,91795,enter,1,0.0,0.015578947295739283
2024-01-02,92611,93166,enter,-1,0.0,0.013449150582882706
2024-01-02,12015,93415,enter,-1,0.0,0.012856853050508633
2024-01-03,11990,14574,stop,1,0.006376031176900851,0.0027734170521785118
2024-01-03,13034,14069,stop,-1,0.004205467035959559,0.001829274930800144
2024-01-03,12839,90340,stop,-1,0.008376179294117462,0.003643432386367577
2024-01-03,59176,91795,stop,1,0.015578947295739283,0.00677645966373629
2024-01-03,92611,93166,stop,-1,0.013449150582882706,0.005850050372873748
2024-01-03,12015,93415,stop,-1,0.012856853050508633,0.005592415485171089
2024-01-03,78903,80498,enter,1,0.0,0.011198942986831707
2024-01-03,10113,81472,enter,1,0.0,0.009837741153165021
2024-01-03,86572,91041,enter,1,0.0,0.011471304335304501
2024-01-03,70519,80169,enter,1,0.0,0.004543004408289067
2024-01-04,47571,93372,time_exit,-1,0.00686146570648047,0.004289554787005092
2024-01-04,90205,90340,time_exit,-1,0.014983577656117755,0.009367222691291519
2024-01-04,79019,83642,stop,1,0.012834536635825934,0.008023715401390394
2024-01-04,78903,80498,stop,1,0.011198942986831707,0.007001197929647887
2024-01-04,10113,81472,stop,1,0.009837741153165021,0.006150220880215095
2024-01-04,86572,91041,stop,1,0.011471304335304501,0.007171468973199588
2024-01-04,11990,13949,enter,1,0.0,0.0012775997843279439
2024-01-04,13034,14069,enter,-1,0.0,0.004000125594029737
2024-01-04,92611,93166,enter,-1,0.0,0.011590661705997363
2024-01-04,59176,91795,enter,1,0.0,0.013453745436570807
2024-01-04,12015,93415,enter,-1,0.0,0.01084203599915859
2024-01-04,11990,14574,enter,1,0.0,0.004601444031076402
2024-01-04,89792,92402,enter,1,0.0,0.00047877106643476363
2024-01-05,11990,13949,stop,1,0.0012775997843279439,0.000748607682574105
2024-01-05,13034,14069,stop,-1,0.004000125594029737,0.002343867608374071
2024-01-05,92611,93166,stop,-1,0.011590661705997363,0.0067915308891441295
2024-01-05,59176,91795,stop,1,0.013453745436570807,0.007883202014245146
2024-01-05,12015,93415,stop,-1,0.01084203599915859,0.006352874776027472
2024-01-05,11990,14574,stop,1,0.004601444031076402,0.0026962092471004583
2024-01-05,89792,92402,resize,1,0.00047877106643476363,0.0009591396164791764
2024-01-05,10113,81472,enter,1,0.0,0.0072128252473180375
2024-01-05,78903,80498,enter,1,0.0,0.008328098596186247
2024-01-05,86572,91041,enter,1,0.0,0.008529957837181504
2024-01-05,79019,83642,enter,1,0.0,0.007624713471206004
2024-01-05,12839,90340,enter,-1,0.0,0.007622102925726601
2024-01-05,47571,93372,enter,-1,0.0,0.005195091624441469
2024-01-05,79019,93304,enter,1,0.0,0.0074860928427717055
2024-01-08,12872,89406,time_exit,-1,0.0011598130461685165,0.0007158800676797432
2024-01-08,70519,80169,stop,1,0.004543004408289067,0.002804112536946588
2024-01-08,10113,81472,stop,1,0.0072128252473180375,0.00445202599097334
2024-01-08,78903,80498,stop,1,0.008328098596186247,0.005140414488677117
2024-01-08,86572,91041,stop,1,0.008529957837181504,0.00526500957543084
2024-01-08,79019,83642,stop,1,0.007624713471206004,0.004706258835281735
2024-01-08,12839,90340,stop,-1,0.007622102925726601,0.004704647508800583
2024-01-08,47571,93372,stop,-1,0.005195091624441469,0.0032066051989962352
2024-01-08,11990,13949,enter,1,0.0,0.0012331276131177583
2024-01-08,13034,14069,enter,-1,0.0,0.004172252838286019
2024-01-08,92611,93166,enter,-1,0.0,0.011952785544523855
2024-01-08,59176,91795,enter,1,0.0,0.01394694459367224
2024-01-08,11990,14574,enter,1,0.0,0.004934798178194885
2024-01-08,12015,93415,enter,-1,0.0,0.01106220089835186
2024-01-08,59176,91002,enter,1,0.0,0.004905808808693545
2024-01-09,14604,82107,time_exit,-1,0.011312417584141473,0.007067504138384708
2024-01-09,14401,24985,time_exit,1,0.005219994611428193,0.00326122451228576
2024-01-09,11990,13949,stop,1,0.0012331276131177583,0.0007704042433054885
2024-01-09,13034,14069,stop,-1,0.004172252838286019,0.002606641240181168
2024-01-09,92611,93166,stop,-1,0.011952785544523855,0.007467578055072158
2024-01-09,59176,91795,stop,1,0.01394694459367224,0.008713441481490492
2024-01-09,11990,14574,stop,1,0.004934798178194885,0.00308304624427746
2024-01-09,12015,93415,resize,-1,0.01106220089835186,0.017756807887903125
2024-01-09,79019,93304,resize,1,0.0074860928427717055,0.011476262476662481
2024-01-09,10113,81472,enter,1,0.0,0.006464238307761471
2024-01-09,78903,80498,enter,1,0.0,0.00766029858459842
2024-01-09,47571,93372,enter,-1,0.0,0.0032308195890050195
2024-01-09,86572,91041,enter,1,0.0,0.007830294309121223
2024-01-09,79019,83642,enter,1,0.0,0.00677856717348441
2024-01-09,70519,80169,enter,1,0.0,0.00212972669026706
2024-01-09,12839,90340,enter,-1,0.0,0.006847369102524608
2024-01-10,10113,81472,stop,1,0.006464238307761471,0.0031725263687190763
2024-01-10,78903,80498,stop,1,0.00766029858459842,0.0037595302176159596
2024-01-10,47571,93372,stop,-1,0.0032308195890050195,0.0015856253824036418
2024-01-10,86572,91041,stop,1,0.007830294309121223,0.003842960916321877
2024-01-10,79019,83642,stop,1,0.00677856717348441,0.003326793053744943
2024-01-10,70519,80169,stop,1,0.00212972669026706,0.0010452297333971323
2024-01-10,12839,90340,resize,-1,0.006847369102524608,0.012645048485805763
2024-01-10,11990,13949,enter,1,0.0,0.0014341259427156831
2024-01-10,13034,14069,enter,-1,0.0,0.005489162067957757
2024-01-10,92611,93166,enter,-1,0.0,0.016032332314107438
2024-01-10,11990,14574,enter,1,0.0,0.00651425574796029
2024-01-10,59176,91795,enter,1,0.0,0.018799736990514154
2024-01-11,89792,92402,stop,1,0.0009591396164791764,0.0004668440502730826
2024-01-11,11990,13949,stop,1,0.0014341259427156831,0.0006980351475385315
2024-01-11,13034,14069,stop,-1,0.005489162067957757,0.002671751440960738
2024-01-11,92611,93166,stop,-1,0.016032332314107438,0.0078034509515064274
2024-01-11,11990,14574,stop,1,0.00651425574796029,0.0031706974518016027
2024-01-11,59176,91795,stop,1,0.018799736990514154,0.009150435671646417
2024-01-11,10113,81472,enter,1,0.0,0.008808393763914428
2024-01-11,78903,80498,enter,1,0.0,0.010607165997002111
2024-01-11,47571,93372,enter,-1,0.0,0.0036611399816045007
2024-01-11,86572,91041,enter,1,0.0,0.010727774900100797
2024-01-11,70519,80169,enter,1,0.0,0.002955745448159114
2024-01-11,79019,83642,enter,1,0.0,0.00940081337178278
2024-01-12,10113,81472,stop,1,0.008808393763914428,0.004913774524602224
2024-01-12,78903,80498,stop,1,0.010607165997002111,0.005917222078311515
2024-01-12,47571,93372,stop,-1,0.0036611399816045007,0.0020423719527970026
2024-01-12,86572,91041,stop,1,0.010727774900100797,0.0059845039200832175
2024-01-12,70519,80169,stop,1,0.002955745448159114,0.0016488666462520709
2024-01-12,79019,83642,stop,1,0.00940081337178278,0.005244256614190906
2024-01-12,11990,13949,enter,1,0.0,0.0010476038045909761
2024-01-12,13034,14069,enter,-1,0.0,0.004514276107719052
2024-01-12,11990,14574,enter,1,0.0,0.005471321805247481
2024-01-12,92611,93166,enter,-1,0.0,0.01402269084652231
2024-01-12,59176,91795,enter,1,0.0,0.01639241792059224
2024-01-12,89792,92402,enter,1,0.0,0.0005635009479901826
2024-01-12,78405,80866,enter,-1,0.0,0.009006722269582398
2024-01-16,79561,92110,time_exit,1,0.014135111023350331,0.00825312993826887
2024-01-16,11990,13949,stop,1,0.0010476038045909761,0.0006116690777194095
2024-01-16,13034,14069,stop,-1,0.004514276107719052,0.002635770404115104
2024-01-16,11990,14574,stop,1,0.005471321805247481,0.0031945649183934325
2024-01-16,92611,93166,stop,-1,0.01402269084652231,0.008187490671232896
2024-01-16,59176,91795,stop,1,0.01639241792059224,0.009571113723660625
2024-01-16,89792,92402,stop,1,0.0005635009479901826,0.00032901379666690157
2024-01-16,78405,80866,resize,-1,0.009006722269582398,0.013692670678423481
2024-01-16,10113,81472,enter,1,0.0,0.0072400548935501585
2024-01-16,47571,93372,enter,-1,0.0,0.002836519780116281
2024-01-16,78903,80498,enter,1,0.0,0.008687812191648372
2024-01-16,86572,91041,enter,1,0.0,0.00854580936648908
2024-01-16,70519,80169,enter,1,0.0,0.0024699725192855906
2024-01-16,79019,83642,enter,1,0.0,0.007682055150050018
2024-01-16,15838,49015,enter,1,0.0,0.005916229192635526
2024-01-17,14522,89655,time_exit,1,0.012571024623651058,0.0067327204047719115
2024-01-17,10113,81472,stop,1,0.0072400548935501585,0.003877588881797654
2024-01-17,47571,93372,stop,-1,0.002836519780116281,0.001519167703020651
2024-01-17,78903,80498,stop,1,0.008687812191648372,0.004652970793286769
2024-01-17,86572,91041,stop,1,0.00854580936648908,0.0045769176991987594
2024-01-17,70519,80169,stop,1,0.0024699725192855906,0.001322854331900128
2024-01-17,79019,83642,resize,1,0.007682055150050018,0.01266714110552225
2024-01-17,15838,49015,resize,1,0.005916229192635526,0.008606161132130806
2024-01-17,11990,13949,enter,1,0.0,0.0009632738324271471
2024-01-17,11990,14574,enter,1,0.0,0.005596020759216014
2024-01-17,13034,14069,enter,-1,0.0,0.004588021058909065
2024-01-17,92611,93166,enter,-1,0.0,0.014934487178920373
2024-01-17,59176,91795,enter,1,0.0,0.01741318180648122
2024-01-17,89792,92402,enter,1,0.0,0.0005895953368854353
2024-01-18,78405,80866,stop,-1,0.013692670678423481,0.006085294065941485
2024-01-18,11990,13949,stop,1,0.0009632738324271471,0.00042809797109796073
2024-01-18,11990,14574,stop,1,0.005596020759216014,0.0024869824681172676
2024-01-18,13034,14069,stop,-1,0.004588021058909065,0.0020390074354295676
2024-01-18,92611,93166,stop,-1,0.014934487178920373,0.006637181915940664
2024-01-18,59176,91795,stop,1,0.01741318180648122,0.007738762904969002
2024-01-18,89792,92402,stop,1,0.0005895953368854353,0.0002620278460731082
2024-01-18,47571,93372,enter,-1,0.0,0.003968901731484096
2024-01-18,10113,81472,enter,1,0.0,0.009807876877332219
2024-01-18,86572,91041,enter,1,0.0,0.01022330882955131
2024-01-18,78903,80498,enter,1,0.0,0.011677804253495952
2024-01-18,70519,80169,enter,1,0.0,0.003650783693014153
2024-01-19,12015,93415,stop,-1,0.017756807887903125,0.010876184768780628
2024-01-19,15838,49015,stop,1,0.008606161132130806,0.00527134151666526
2024-01-19,47571,93372,stop,-1,0.003968901731484096,0.002430983588562767
2024-01-19,10113,81472,stop,1,0.009807876877332219,0.006007401881054713
2024-01-19,86572,91041,stop,1,0.01022330882955131,0.006261857225715404
2024-01-19,78903,80498,stop,1,0.011677804253495952,0.007152747135435316
2024-01-19,70519,80169,stop,1,0.003650783693014153,0.002236133782982664
2024-01-19,11990,13949,enter,1,0.0,0.0008139987634874338
2024-01-19,11990,14574,enter,1,0.0,0.005315877013961107
2024-01-19,13034,14069,enter,-1,0.0,0.00436835097604779
2024-01-19,92611,93166,enter,-1,0.0,0.012613342234800623
2024-01-19,78405,80866,enter,-1,0.0,0.007575972879938257
2024-01-19,89792,92402,enter,1,0.0,0.0005740760444684412
2024-01-19,59176,91795,enter,1,0.0,0.014711959010152863
2024-01-22,11990,13949,stop,1,0.0008139987634874338,0.00046431624513640785
2024-01-22,11990,14574,stop,1,0.005315877013961107,0.0030322503736425702
2024-01-22,13034,14069,stop,-1,0.00436835097604779,0.002491768309262038
2024-01-22,92611,93166,stop,-1,0.012613342234800623,0.007194826291862672
2024-01-22,78405,80866,stop,-1,0.007575972879938257,0.004321440570496019
2024-01-22,89792,92402,stop,1,0.0005740760444684412,0.0003274609807124886
2024-01-22,59176,91795,stop,1,0.014711959010152863,0.008391906563750419
2024-01-22,47571,93372,enter,-1,0.0,0.00292577549960736
2024-01-22,10113,81472,enter,1,0.0,0.007686988086813939
2024-01-22,86572,91041,enter,1,0.0,0.006575604669426478
2024-01-22,78903,80498,enter,1,0.0,0.009132773974734021
2024-01-22,70519,80169,enter,1,0.0,0.0028143039465656477
2024-01-22,15838,49015,enter,1,0.0,0.0061309212456362155
2024-01-22,12015,93415,enter,-1,0.0,0.012855464816677998
2024-01-22,15838,77528,enter,1,0.0,0.006825069962112586
2024-01-23,47571,93372,stop,-1,0.00292577549960736,0.0016245360903008514
2024-01-23,10113,81472,stop,1,0.007686988086813939,0.004268198149317268
2024-01-23,86572,91041,stop,1,0.006575604669426478,0.0036511027939319617
2024-01-23,78903,80498,stop,1,0.009132773974734021,0.005070970390074986
2024-01-23,70519,80169,stop,1,0.0028143039465656477,0.0015626415392724319
2024-01-23,15838,49015,stop,1,0.0061309212456362155,0.0034041924377536505
2024-01-23,12015,93415,stop,-1,0.012855464816677998,0.007137993518330059
2024-01-23,11990,13949,enter,1,0.0,0.0007591099482772341
2024-01-23,11990,14574,enter,1,0.0,0.006203396153049193
2024-01-23,92611,93166,enter,-1,0.0,0.014585168802162422
2024-01-23,78405,80866,enter,-1,0.0,0.00855551658180486
2024-01-23,13034,14069,enter,-1,0.0,0.005100173605009179
2024-01-23,89792,92402,enter,1,0.0,0.0006719506129576338
2024-01-23,59176,91795,enter,1,0.0,0.017037504492074394
2024-01-24,11990,13949,stop,1,0.0007591099482772341,0.0005027087763011754
2024-01-24,11990,14574,stop,1,0.006203396153049193,0.004108102780220545
2024-01-24,92611,93166,stop,-1,0.014585168802162422,0.009658801570603845
2024-01-24,78405,80866,stop,-1,0.00855551658180486,0.005665758012030156
2024-01-24,13034,14069,stop,-1,0.005100173605009179,0.003377510777873982
2024-01-24,89792,92402,stop,1,0.0006719506129576338,0.0004449888598369294
2024-01-24,59176,91795,stop,1,0.017037504492074394,0.011282822803039482
2024-01-24,15838,77528,resize,1,0.006825069962112586,0.009736432183058679
2024-01-24,47571,93372,enter,-1,0.0,0.0018880161554164726
2024-01-24,10113,81472,enter,1,0.0,0.006089317080104595
2024-01-24,86572,91041,enter,1,0.0,0.004895251752672947
2024-01-24,78903,80498,enter,1,0.0,0.007253006006511376
2024-01-24,70519,80169,enter,1,0.0,0.0018487224202697226
2024-01-24,15838,49015,enter,1,0.0,0.0041365111443198545
2024-01-24,12015,93415,enter,-1,0.0,0.010122161529993038
2024-01-24,11442,88280,enter,1,0.0,0.01110895989504075
2024-01-24,13786,92733,enter,-1,0.0,0.006587051162297226
2024-01-25,79019,93304,time_exit,1,0.011476262476662481,0.007426957272402175
2024-01-25,47571,93372,stop,-1,0.0018880161554164726,0.001221845121127022
2024-01-25,10113,81472,stop,1,0.006089317080104595,0.003940751430530015
2024-01-25,86572,91041,stop,1,0.004895251752672947,0.0031680022724024613
2024-01-25,78903,80498,stop,1,0.007253006006511376,0.004693842251898556
2024-01-25,70519,80169,stop,1,0.0018487224202697226,0.0011964158585424955
2024-01-25,15838,49015,stop,1,0.0041365111443198545,0.0026769770722962277
2024-01-25,12015,93415,stop,-1,0.010122161529993038,0.0065506397523137
2024-01-25,13786,92733,resize,-1,0.006587051162297226,0.011169220456395613
2024-01-25,11442,88280,resize,1,0.01110895989504075,0.01886810594983964
2024-01-25,11990,13949,enter,1,0.0,0.0004038973561261105
2024-01-25,11990,14574,enter,1,0.0,0.004428277411248806
2024-01-25,92611,93166,enter,-1,0.0,0.011063229515691072
2024-01-25,78405,80866,enter,-1,0.0,0.006526211581592321
2024-01-25,13034,14069,enter,-1,0.0,0.0036002612758824497
2024-01-25,89792,92402,enter,1,0.0,0.00047929537405057217
2024-01-25,59176,91795,enter,1,0.0,0.013626574013223732
2024-01-25,15862,51086,enter,1,0.0,0.0021256920174212634
2024-01-26,11990,13949,stop,1,0.0004038973561261105,0.00024402614148616339
2024-01-26,11990,14574,stop,1,0.004428277411248806,0.0026754704721562413
2024-01-26,92611,93166,stop,-1,0.011063229515691072,0.0066841665837668535
2024-01-26,78405,80866,stop,-1,0.006526211581592321,0.003942997414127743
2024-01-26,13034,14069,stop,-1,0.0036002612758824497,0.002175200837960747
2024-01-26,89792,92402,stop,1,0.00047929537405057217,0.00028958001083129013
2024-01-26,15862,51086,resize,1,0.0021256920174212634,0.0036884425624212993
2024-01-26,59176,91795,resize,1,0.013626574013223732,0.02351568792504447
2024-01-26,47571,93372,enter,-1,0.0,0.0021553999908948116
2024-01-26,86572,91041,enter,1,0.0,0.005541883605988321
2024-01-26,10113,81472,enter,1,0.0,0.006774886672496184
2024-01-26,15838,49015,enter,1,0.0,0.004474795401271812
2024-01-26,78903,80498,enter,1,0.0,0.008462931992255701
2024-01-26,70519,80169,enter,1,0.0,0.002111974618010851
2024-01-26,12015,93415,enter,-1,0.0,0.011813228768496869
2024-01-26,48506,91877,enter,1,0.0,0.0010436561510538084
2024-01-26,13528,81013,enter,1,0.0,0.007108218717020009
2024-01-29,59176,91002,time_exit,1,0.004905808808693545,0.0025976976509178512
2024-01-29,12839,90340,time_exit,-1,0.012645048485805763,0.006695738466022211
2024-01-29,47571,93372,stop,-1,0.0021553999908948116,0.0011413158790888325
2024-01-29,86572,91041,stop,1,0.005541883605988321,0.0029345085767355492
2024-01-29,10113,81472,stop,1,0.006774886672496184,0.003587401768122467
2024-01-29,15838,49015,stop,1,0.004474795401271812,0.002369469735881818
2024-01-29,78903,80498,stop,1,0.008462931992255701,0.004481246500516337
2024-01-29,70519,80169,stop,1,0.002111974618010851,0.0011183215078179843
2024-01-29,12015,93415,stop,-1,0.011813228768496869,0.006255277736730988
2024-01-29,48506,91877,stop,1,0.0010436561510538084,0.0005526312250803822
2024-01-29,15862,51086,resize,1,0.0036884425624212993,0.005127852913583853
2024-01-29,13528,81013,resize,1,0.007108218717020009,0.012166760121856413
2024-01-29,11990,13949,enter,1,0.0,0.0006026917288367486
2024-01-29,11990,14574,enter,1,0.0,0.006616431530793379
2024-01-29,92611,93166,enter,-1,0.0,0.014808843458332816
2024-01-29,78405,80866,enter,-1,0.0,0.008739289392479305
2024-01-29,13034,14069,enter,-1,0.0,0.0052517950474714045
2024-01-29,89792,92402,enter,1,0.0,0.0007155630666055835
2024-01-30,11990,13949,stop,1,0.0006026917288367486,0.0002896864788058849
2024-01-30,11990,14574,stop,1,0.006616431530793379,0.0031802174490019254
2024-01-30,92611,93166,stop,-1,0.014808843458332816,0.007117936934213361
2024-01-30,78405,80866,stop,-1,0.008739289392479305,0.004200578588093916
2024-01-30,13034,14069,stop,-1,0.0052517950474714045,0.0025242988113484987
2024-01-30,89792,92402,stop,1,0.0007155630666055835,0.0003439385928335194
2024-01-30,86572,91041,enter,1,0.0,0.006766833420494938
2024-01-30,47571,93372,enter,-1,0.0,0.0026434251908599568
2024-01-30,15838,49015,enter,1,0.0,0.0054310904426034205
2024-01-30,10113,81472,enter,1,0.0,0.007160781623336743
2024-01-30,70519,80169,enter,1,0.0,0.0026175058261174453
2024-01-30,48506,91877,enter,1,0.0,0.0010203904556042621
2024-01-30,78903,80498,enter,1,0.0,0.010998868799439208
2024-01-30,12015,93415,enter,-1,0.0,0.01571171829989334
2024-01-31,15862,51086,stop,1,0.005127852913583853,0.0027584778928624668
2024-01-31,13528,81013,stop,1,0.012166760121856413,0.006544988592593092
2024-01-31,86572,91041,stop,1,0.006766833420494938,0.003640151289377064
2024-01-31,47571,93372,stop,-1,0.0026434251908599568,0.0014220045062343027
2024-01-31,15838,49015,stop,1,0.0054310904426034205,0.0029216015304127695
2024-01-31,10113,81472,stop,1,0.007160781623336743,0.0038520718391247604
2024-01-31,70519,80169,stop,1,0.0026175058261174453,0.0014080614396440236
2024-01-31,48506,91877,stop,1,0.0010203904556042621,0.0005489089802899608
2024-01-31,78903,80498,stop,1,0.010998868799439208,0.005916732975974362
2024-01-31,12015,93415,stop,-1,0.01571171829989334,0.008451963876406867
2024-01-31,13786,92733,resize,-1,0.011169220456395613,0.015328732226506638
2024-01-31,11990,13949,enter,1,0.0,0.0005727463594182892
2024-01-31,92611,93166,enter,-1,0.0,0.014335076722737533
2024-01-31,11990,14574,enter,1,0.0,0.006213779707515271
2024-01-31,78405,80866,enter,-1,0.0,0.008644700595987865
2024-01-31,89792,92402,enter,1,0.0,0.0006619121031978126
2024-01-31,13034,14069,enter,-1,0.0,0.004660579998733744
2024-02-01,11990,13949,stop,1,0.0005727463594182892,0.00032531877229900806
2024-02-01,92611,93166,stop,-1,0.014335076722737533,0.008142294549003372
2024-02-01,11990,14574,stop,1,0.006213779707515271,0.0035294142905394556
2024-02-01,78405,80866,stop,-1,0.008644700595987865,0.004910172432410702
2024-02-01,89792,92402,stop,1,0.0006619121031978126,0.0003759647341990431
2024-02-01,13034,14069,resize,-1,0.004660579998733744,0.006760882788955
2024-02-01,86572,91041,enter,1,0.0,0.0060113479301804225
2024-02-01,47571,93372,enter,-1,0.0,0.0021077516681834744
2024-02-01,15838,49015,enter,1,0.0,0.0048741902033614766
2024-02-01,48506,91877,enter,1,0.0,0.0008496196745591395
2024-02-01,70519,80169,enter,1,0.0,0.0024175786163290786
2024-02-01,15862,51086,enter,1,0.0,0.0027526909674963004
2024-02-01,12015,93415,enter,-1,0.0,0.013238482916386563
2024-02-01,78903,80498,enter,1,0.0,0.00920536170119636
2024-02-01,13528,81013,enter,1,0.0,0.007434736572608556
2024-02-01,10113,81472,enter,1,0.0,0.006024803483190932
2024-02-01,48506,92766,enter,1,0.0,0.0012666541944526724
2024-02-02,86572,91041,stop,1,0.0060113479301804225,0.0025336134675838294
2024-02-02,47571,93372,stop,-1,0.0021077516681834744,0.0008883578316971005
2024-02-02,15838,49015,stop,1,0.0048741902033614766,0.002054333584785726
2024-02-02,48506,91877,stop,1,0.0008496196745591395,0.0003580907102348705
