month,permno,in_sp500_proxy
2016-03,86021,1
2016-03,60206,1
2016-03,40272,1
2016-03,14558,1
2016-03,21792,1
2016-03,13628,1
2016-03,21186,1
2016-03,87717,1
2016-03,13168,1
2016-03,15456,1
2016-03,16432,1
2016-03,85593,1
2016-03,14570,1
2016-03,76639,1
2016-03,52708,1
2016-03,47626,1
2016-03,92203,1
2016-03,77606,1
2016-03,46922,1
2016-03,81655,1
2016-03,37807,1
2016-03,88873,1
2016-03,58819,1
2016-03,13314,1
2016-03,90992,1
2016-03,27991,1
2016-03,93101,1
2016-03,81736,1
2016-03,27983,1
2016-03,13936,1
2016-03,14608,1
2016-03,82598,1
2016-03,84723,1
2016-03,86097,1
2016-03,25953,1
2016-03,38093,1
2016-03,83621,1
2016-03,15553,1
2016-03,76712,1
2016-03,13911,1
2016-03,77659,1
2016-03,79859,1
2016-03,90979,1
2016-03,91277,1
2016-03,85645,1
2016-03,71271,1
2016-03,42906,1
2016-03,32986,1
2016-03,91141,1
2016-03,12981,1
2016-03,38762,1
2016-03,88853,1
2016-03,65541,1
2016-03,71175,1
2016-03,79698,1
2016-03,84656,1
2016-03,68857,1
2016-03,77357,1
2016-03,13035,1
2016-03,90829,1
2016-03,90090,1
2016-03,81677,1
2016-03,92402,1
2016-03,14926,1
2016-03,13627,1
2016-03,29938,1
2016-03,80191,1
2016-03,79545,1
2016-03,11403,1
2016-03,75489,1
2016-03,86964,1
2016-03,91849,1
2016-03,24053,1
2016-03,76709,1
2016-03,91611,1
2016-03,68196,1
2016-03,17929,1
2016-03,17726,1
2016-03,85035,1
2016-03,14179,1
2016-03,17743,1
2016-03,13949,1
2016-03,92778,1
2016-03,23501,1
2016-03,83862,1
2016-03,13567,1
2016-03,89353,1
2016-03,69649,1
2016-03,79785,1
2016-03,27043,1
2016-03,88664,1
2016-03,90786,1
2016-03,90248,1
2016-03,13957,1
2016-03,25081,1
2016-03,79915,1
2016-03,90925,1
2016-03,62308,1
2016-03,23887,1
2016-03,44329,1
2016-03,60943,1
2016-03,93295,1
2016-03,37161,1
2016-03,13379,1
2016-03,54148,1
2016-03,12623,1
2016-03,93179,1
2016-03,92257,1
2016-04,14593,1
2016-04,10107,1
2016-04,11850,1
2016-04,84788,1
2016-04,22111,1
2016-04,13407,1
2016-04,38703,1
2016-04,14542,1
2016-04,47896,1
2016-04,18163,1
2016-04,55976,1
2016-04,90319,1
2016-04,65875,1
2016-04,11308,1
2016-04,14541,1
2016-04,21936,1
2016-04,66093,1
2016-04,83443,1
2016-04,17778,1
2016-04,12060,1
2016-04,26403,1
2016-04,66181,1
2016-04,10104,1
2016-04,92602,1
2016-04,59408,1
2016-04,13856,1
2016-04,92611,1
2016-04,89525,1
2016-04,22752,1
2016-04,59328,1
2016-04,76076,1
2016-04,70519,1
2016-04,12490,1
2016-04,92655,1
2016-04,13901,1
2016-04,19393,1
2016-04,14008,1
2016-04,77274,1
2016-04,43449,1
2016-04,17005,1
2016-04,91233,1
2016-04,13721,1
2016-04,15408,1
2016-04,19561,1
2016-04,22592,1
2016-04,19502,1
2016-04,50876,1
2016-04,10145,1
2016-04,77702,1
2016-04,11552,1
2016-04,57665,1
2016-04,77178,1
2016-04,66157,1
2016-04,48725,1
2016-04,87447,1
2016-04,86946,1
2016-04,21178,1
2016-04,86868,1
2016-04,61399,1
2016-04,86783,1
2016-04,89006,1
2016-04,87055,1
2016-04,18729,1
2016-04,66800,1
2016-04,59176,1
2016-04,91883,1
2016-04,77418,1
2016-04,13928,1
2016-04,20626,1
2016-04,87267,1
2016-04,34833,1
2016-04,11703,1
2016-04,15579,1
2016-04,20482,1
2016-04,62092,1
2016-04,76841,1
2016-04,27959,1
2016-04,24205,1
2016-04,25785,1
2016-04,69032,1
2016-04,90215,1
2016-04,10147,1
2016-04,40539,1
2016-04,12369,1
2016-04,17830,1
2016-04,15488,1
2016-04,49154,1
2016-04,75510,1
2016-04,77668,1
2016-04,18411,1
2016-04,75825,1
2016-04,18542,1
2016-04,49680,1
2016-04,17750,1
2016-04,87842,1
2016-04,60628,1
2016-04,60442,1
2016-04,49656,1
2016-04,13356,1
2016-04,12052,1
2016-04,64936,1
2016-04,88668,1
2016-04,73139,1
2016-04,44644,1
2016-04,12558,1
2016-04,88845,1
2016-04,76614,1
2016-04,89393,1
2016-04,81061,1
2016-04,56573,1
2016-04,75186,1
2016-04,24942,1
2016-04,81055,1
2016-04,24766,1
2016-04,89179,1
2016-04,17144,1
2016-04,90505,1
2016-04,23819,1
2016-04,64186,1
2016-04,86158,1
2016-04,22103,1
2016-04,83435,1
2016-04,89258,1
2016-04,16678,1
2016-04,70578,1
2016-04,77768,1
2016-04,39642,1
2016-04,90441,1
2016-04,45751,1
2016-04,93436,1
2016-04,91937,1
2016-04,91926,1
2016-04,59459,1
2016-04,12622,1
2016-04,83111,1
2016-04,24109,1
2016-04,89626,1
2016-04,77605,1
2016-04,22509,1
2016-04,88031,1
2016-04,71563,1
2016-04,13688,1
2016-04,28222,1
2016-04,15401,1
2016-04,57904,1
2016-04,90993,1
2016-04,58683,1
2016-04,17478,1
2016-04,86356,1
2016-04,85269,1
2016-04,69796,1
2016-04,70332,1
2016-04,75241,1
2016-04,42534,1
2016-04,64311,1
2016-04,36468,1
2016-04,19350,1
2016-04,48653,1
2016-04,11955,1
2016-04,62148,1
2016-04,52038,1
2016-04,21371,1
2016-04,78975,1
2016-04,86136,1
2016-04,14776,1
2016-04,22517,1
2016-04,26825,1
2016-04,79103,1
2016-04,79678,1
2016-04,43553,1
2016-04,72726,1
2016-04,79323,1
2016-04,27887,1
2016-04,90442,1
2016-04,12308,1
2016-04,88352,1
2016-04,93096,1
2016-04,10516,1
2016-04,23712,1
2016-04,13788,1
2016-04,76226,1
2016-04,92121,1
2016-04,15720,1
2016-04,82800,1
2016-04,21776,1
2016-04,76605,1
2016-04,91556,1
2016-04,85348,1
2016-04,89070,1
2016-04,87657,1
2016-04,14702,1
2016-04,11404,1
2016-04,91650,1
2016-04,37584,1
2016-04,10696,1
2016-04,68591,1
2016-04,89003,1
2016-04,27828,1
2016-04,82642,1
2016-04,75034,1
2016-04,68144,1
2016-04,76744,1
2016-04,60986,1
2016-04,12872,1
2016-04,60506,1
2016-04,39490,1
2016-04,32870,1
2016-04,23931,1
2016-04,22293,1
2016-04,21020,1
2016-04,59248,1
2016-04,41080,1
2016-04,30681,1
2016-04,80924,1
2016-04,88446,1
2016-04,77730,1
2016-04,81540,1
2016-04,25320,1
2016-04,64390,1
2016-04,10909,1
2016-04,86580,1
2016-04,28484,1
2016-04,35554,1
2016-04,61621,1
2016-04,81481,1
2016-04,10138,1
2016-04,85991,1
2016-04,48506,1
2016-04,75828,1
2016-04,21207,1
2016-04,23536,1
2016-04,87137,1
2016-04,44206,1
2016-04,85913,1
2016-04,77338,1
2016-04,81774,1
2016-04,82775,1
2016-04,90880,1
2016-04,64282,1
2016-04,60871,1
2016-04,84769,1
2016-04,60599,1
2016-04,92618,1
2016-04,21573,1
2016-04,43350,1
2016-04,15707,1
2016-04,92890,1
2016-04,58246,1
2016-04,46578,1
2016-04,86228,1
2016-04,34817,1
2016-04,84597,1
2016-04,90808,1
2016-04,41355,1
2016-04,61815,1
2016-04,46877,1
2016-04,82307,1
2016-04,91103,1
2016-04,92239,1
2016-04,42585,1
2016-04,14338,1
2016-04,82618,1
2016-04,56274,1
2016-04,84381,1
2016-04,12742,1
2016-04,24643,1
2016-04,38156,1
2016-04,15202,1
2016-04,52695,1
2016-04,46674,1
2016-04,12449,1
2016-04,52476,1
2016-04,77496,1
2016-04,16600,1
2016-04,91063,1
2016-04,34746,1
2016-04,11600,1
2016-04,91983,1
2016-04,23026,1
2016-04,87056,1
2016-04,14040,1
2016-04,84032,1
2016-04,79906,1
2016-04,11618,1
2016-04,24010,1
2016-04,11674,1
2016-04,26710,1
2016-04,85631,1
2016-04,87432,1
2016-04,13511,1
2016-04,87184,1
2016-04,25419,1
2016-04,22779,1
2016-04,93089,1
2016-04,92322,1
2016-04,92614,1
2016-04,86996,1
2016-04,78977,1
2016-04,91207,1
2016-04,45911,1
2016-04,81857,1
2016-04,80286,1
2016-04,10933,1
2016-04,15859,1
2016-04,89195,1
2016-04,77462,1
2016-04,91068,1
2016-04,25778,1
2016-04,48486,1
2016-04,91152,1
2016-04,14889,1
2016-04,11891,1
2016-04,79637,1
2016-04,70500,1
2016-04,35044,1
2016-04,15069,1
2016-04,23393,1
2016-04,24985,1
2016-04,13447,1
2016-04,89014,1
2016-04,89217,1
2016-04,23229,1
2016-04,80080,1
2016-04,85257,1
2016-04,88661,1
2016-04,77661,1
2016-04,53613,1
2016-04,29946,1
2016-04,81696,1
2016-04,88873,1
2016-04,76082,1
2016-04,91416,1
2016-04,76201,1
2016-04,46886,1
2016-04,12062,1
2016-04,23473,1
2016-04,82581,1
2016-04,52090,1
2016-04,80204,1
2016-04,89216,1
2016-04,10299,1
2016-04,84373,1
2016-04,39538,1
2016-04,89269,1
2016-04,52978,1
2016-04,82651,1
2016-04,90520,1
2016-04,23579,1
2016-04,49015,1
2016-04,85914,1
2016-04,64995,1
2016-04,89509,1
2016-04,70308,1
2016-04,89508,1
2016-04,15404,1
2016-04,12448,1
2016-04,14295,1
2016-04,12650,1
2016-04,34032,1
2016-04,75607,1
2016-04,11896,1
2016-04,90601,1
2016-04,85459,1
2016-04,86021,1
2016-04,57568,1
2016-04,82686,1
2016-04,25582,1
2016-04,78987,1
2016-04,91461,1
2016-04,90199,1
2016-04,89866,1
2016-04,23085,1
2016-04,90386,1
2016-04,85621,1
2016-04,23660,1
2016-04,37284,1
2016-04,21186,1
2016-04,89002,1
2016-04,40272,1
2016-04,91141,1
2016-04,66384,1
2016-04,77281,1
2016-04,85753,1
2016-04,76639,1
2016-04,76095,1
2016-04,42877,1
2016-04,85926,1
2016-04,60206,1
2016-04,21792,1
2016-04,53065,1
2016-04,59010,1
2016-04,85593,1
2016-04,84723,1
2016-04,87717,1
2016-04,86979,1
2016-04,75100,1
2016-04,89533,1
2016-04,87299,1
2016-04,15980,1
2016-04,13628,1
2016-04,57817,1
2016-04,14570,1
2016-04,70033,1
2016-04,28804,1
2016-04,14558,1
2016-04,13168,1
2016-04,47626,1
2016-04,13314,1
2016-04,93101,1
2016-04,37807,1
2016-04,46922,1
2016-04,15456,1
2016-04,92203,1
2016-04,90992,1
2016-04,85645,1
2016-04,86097,1
2016-04,13911,1
2016-04,77606,1
2016-04,52708,1
2016-04,38093,1
2016-04,71175,1
2016-04,83906,1
2016-04,27991,1
2016-04,71271,1
2016-04,25953,1
2016-04,90979,1
2016-04,14608,1
2016-04,42906,1
2016-04,58819,1
2016-04,83621,1
2016-04,91277,1
2016-04,15553,1
2016-04,81655,1
2016-04,14179,1
2016-04,81736,1
2016-04,68196,1
2016-04,25081,1
2016-04,13936,1
2016-04,90829,1
2016-04,16432,1
2016-04,84656,1
2016-04,88853,1
2016-04,25232,1
2016-04,76709,1
2016-04,12981,1
2016-04,50017,1
2016-04,81677,1
2016-04,13035,1
2016-04,80191,1
2016-04,68857,1
2016-04,32986,1
2016-04,65541,1
2016-04,90090,1
2016-04,14926,1
2016-04,17726,1
2016-04,69649,1
2016-04,76712,1
2016-04,77659,1
2016-04,92402,1
2016-04,79859,1
2016-04,24053,1
2016-04,38762,1
2016-04,77357,1
2016-04,79698,1
2016-04,79915,1
2016-04,32707,1
2016-04,13627,1
2016-04,91849,1
2016-04,92257,1
2016-04,62308,1
2016-04,83862,1
2016-04,86964,1
2016-04,29938,1
2016-04,11403,1
2016-04,93150,1
2016-04,27983,1
2016-04,13567,1
2016-04,17929,1
2016-04,89004,1
2016-04,13379,1
2016-04,13957,1
2016-04,17743,1
2016-04,93179,1
2016-04,12623,1
2016-04,27043,1
2016-04,44329,1
2016-04,93295,1
2016-04,90786,1
2016-04,65307,1
2016-04,79545,1
2016-04,92778,1
2016-04,82598,1
2016-04,82272,1
2016-04,60943,1
2016-04,13904,1
2016-04,75489,1
2016-04,27334,1
2016-04,37161,1
2016-04,90312,1
2016-04,23887,1
2016-05,14593,1
2016-05,10107,1
2016-05,11850,1
2016-05,84788,1
2016-05,22111,1
2016-05,13407,1
2016-05,38703,1
2016-05,14542,1
2016-05,47896,1
2016-05,55976,1
2016-05,90319,1
2016-05,18163,1
2016-05,65875,1
2016-05,21936,1
2016-05,11308,1
2016-05,14541,1
2016-05,66093,1
2016-05,83443,1
2016-05,12060,1
2016-05,17778,1
2016-05,10104,1
2016-05,66181,1
2016-05,26403,1
2016-05,92602,1
2016-05,89525,1
2016-05,59408,1
2016-05,92611,1
2016-05,59328,1
2016-05,22752,1
2016-05,13856,1
2016-05,76076,1
2016-05,12490,1
2016-05,70519,1
2016-05,92655,1
2016-05,13901,1
2016-05,19393,1
2016-05,14008,1
2016-05,77274,1
2016-05,43449,1
2016-05,17005,1
2016-05,91233,1
2016-05,13721,1
2016-05,15408,1
2016-05,22592,1
2016-05,19502,1
2016-05,50876,1
2016-05,10145,1
2016-05,11552,1
2016-05,77178,1
2016-05,77702,1
2016-05,19561,1
2016-05,66157,1
2016-05,57665,1
2016-05,21178,1
2016-05,87447,1
2016-05,61399,1
2016-05,86946,1
2016-05,48725,1
2016-05,89006,1
2016-05,86868,1
2016-05,87055,1
2016-05,66800,1
2016-05,18729,1
2016-05,86783,1
2016-05,59176,1
2016-05,15579,1
2016-05,62092,1
2016-05,91883,1
2016-05,77418,1
2016-05,87267,1
2016-05,76841,1
2016-05,20482,1
2016-05,20626,1
2016-05,34833,1
2016-05,11703,1
2016-05,90215,1
2016-05,24205,1
2016-05,10147,1
2016-05,13928,1
2016-05,27959,1
2016-05,69032,1
2016-05,25785,1
2016-05,40539,1
2016-05,75510,1
2016-05,88668,1
2016-05,12369,1
2016-05,77668,1
2016-05,17830,1
2016-05,18411,1
2016-05,49680,1
2016-05,15488,1
2016-05,17750,1
2016-05,49656,1
2016-05,87842,1
2016-05,60442,1
2016-05,75825,1
2016-05,64936,1
2016-05,60628,1
2016-05,89393,1
2016-05,12052,1
2016-05,18542,1
2016-05,13356,1
2016-05,73139,1
2016-05,81061,1
2016-05,76614,1
2016-05,49154,1
2016-05,75186,1
2016-05,12558,1
2016-05,44644,1
2016-05,88845,1
2016-05,24942,1
2016-05,24766,1
2016-05,56573,1
2016-05,81055,1
2016-05,17144,1
2016-05,86158,1
2016-05,90505,1
2016-05,23819,1
2016-05,83435,1
2016-05,91937,1
2016-05,89258,1
2016-05,89179,1
2016-05,39642,1
2016-05,45751,1
2016-05,70578,1
2016-05,16678,1
2016-05,83111,1
2016-05,91926,1
2016-05,22103,1
2016-05,59459,1
2016-05,89626,1
2016-05,93436,1
2016-05,64186,1
2016-05,90993,1
2016-05,24109,1
2016-05,90441,1
2016-05,77768,1
2016-05,15401,1
2016-05,77605,1
2016-05,12622,1
2016-05,88031,1
2016-05,71563,1
2016-05,13688,1
2016-05,17478,1
2016-05,79678,1
2016-05,57904,1
2016-05,22509,1
2016-05,42534,1
2016-05,86356,1
2016-05,28222,1
2016-05,78975,1
2016-05,58683,1
2016-05,52038,1
2016-05,11955,1
2016-05,69796,1
2016-05,36468,1
2016-05,86136,1
2016-05,14702,1
2016-05,70332,1
2016-05,75241,1
2016-05,22517,1
2016-05,14776,1
2016-05,19350,1
2016-05,21371,1
2016-05,48653,1
2016-05,85269,1
2016-05,93096,1
2016-05,79103,1
2016-05,79323,1
2016-05,62148,1
2016-05,10516,1
2016-05,72726,1
2016-05,86580,1
2016-05,64311,1
2016-05,26825,1
2016-05,43553,1
2016-05,89003,1
2016-05,88352,1
2016-05,89070,1
2016-05,27887,1
2016-05,13788,1
2016-05,92121,1
2016-05,10696,1
2016-05,85348,1
2016-05,90442,1
2016-05,15720,1
2016-05,27828,1
2016-05,75828,1
2016-05,76744,1
2016-05,76226,1
2016-05,23712,1
2016-05,76605,1
2016-05,22293,1
2016-05,21776,1
2016-05,68591,1
2016-05,91650,1
2016-05,12308,1
2016-05,11404,1
2016-05,68144,1
2016-05,37584,1
2016-05,60986,1
2016-05,39490,1
2016-05,91556,1
2016-05,81481,1
2016-05,23931,1
2016-05,87657,1
2016-05,88446,1
2016-05,59248,1
2016-05,82642,1
2016-05,75034,1
2016-05,82800,1
2016-05,80924,1
2016-05,30681,1
2016-05,61621,1
2016-05,60506,1
2016-05,41080,1
2016-05,64390,1
2016-05,85991,1
2016-05,77730,1
2016-05,48506,1
2016-05,10138,1
2016-05,35554,1
2016-05,23536,1
2016-05,28484,1
2016-05,87137,1
2016-05,10909,1
2016-05,25320,1
2016-05,15707,1
2016-05,12872,1
2016-05,21020,1
2016-05,32870,1
2016-05,84769,1
2016-05,60871,1
2016-05,82775,1
2016-05,44206,1
2016-05,77338,1
2016-05,84597,1
2016-05,21207,1
2016-05,43350,1
2016-05,92618,1
2016-05,58246,1
2016-05,90880,1
2016-05,85913,1
2016-05,38156,1
2016-05,46578,1
2016-05,86228,1
2016-05,21573,1
2016-05,81540,1
2016-05,12742,1
2016-05,46877,1
2016-05,82307,1
2016-05,92239,1
2016-05,79906,1
2016-05,91983,1
2016-05,15202,1
2016-05,41355,1
2016-05,42585,1
2016-05,34817,1
2016-05,56274,1
2016-05,91063,1
2016-05,92890,1
2016-05,61815,1
2016-05,82618,1
2016-05,64282,1
2016-05,91103,1
2016-05,90808,1
2016-05,84381,1
2016-05,14040,1
2016-05,87432,1
2016-05,52476,1
2016-05,60599,1
2016-05,77496,1
2016-05,11600,1
2016-05,92322,1
2016-05,87056,1
2016-05,46674,1
2016-05,34746,1
2016-05,14338,1
2016-05,16600,1
2016-05,87184,1
2016-05,52695,1
2016-05,91152,1
2016-05,23026,1
2016-05,81774,1
2016-05,12449,1
2016-05,26710,1
2016-05,11674,1
2016-05,24010,1
2016-05,25778,1
2016-05,93089,1
2016-05,10933,1
2016-05,11618,1
2016-05,25419,1
2016-05,48486,1
2016-05,53613,1
2016-05,92614,1
2016-05,66384,1
2016-05,85631,1
2016-05,15859,1
2016-05,89195,1
2016-05,11891,1
2016-05,91068,1
2016-05,80286,1
2016-05,45911,1
2016-05,23393,1
2016-05,86996,1
2016-05,14889,1
2016-05,35044,1
2016-05,91207,1
2016-05,84032,1
2016-05,24643,1
2016-05,79637,1
2016-05,22779,1
2016-05,24985,1
2016-05,80204,1
2016-05,76201,1
2016-05,88873,1
2016-05,70500,1
2016-05,23229,1
2016-05,13511,1
2016-05,13447,1
2016-05,89014,1
2016-05,23473,1
2016-05,46886,1
2016-05,89216,1
2016-05,77661,1
2016-05,29946,1
2016-05,89217,1
2016-05,10299,1
2016-05,81696,1
2016-05,52090,1
2016-05,82581,1
2016-05,85257,1
2016-05,76082,1
2016-05,12062,1
2016-05,82651,1
2016-05,78987,1
2016-05,15069,1
2016-05,89509,1
2016-05,88661,1
2016-05,49015,1
2016-05,84373,1
2016-05,80080,1
2016-05,52978,1
2016-05,34032,1
2016-05,90601,1
2016-05,39538,1
2016-05,64995,1
2016-05,11896,1
2016-05,85459,1
2016-05,14295,1
2016-05,75607,1
2016-05,89269,1
2016-05,86021,1
2016-05,12448,1
2016-05,82686,1
2016-05,85914,1
2016-05,70308,1
2016-05,89508,1
2016-05,90520,1
2016-05,77281,1
2016-05,89002,1
2016-05,40272,1
2016-05,57568,1
2016-05,77462,1
2016-05,23579,1
2016-05,15404,1
2016-05,91416,1
2016-05,89866,1
2016-05,12650,1
2016-05,85621,1
2016-05,90199,1
2016-05,21186,1
2016-05,23085,1
2016-05,91141,1
2016-05,23660,1
2016-05,76639,1
2016-05,25582,1
2016-05,89533,1
2016-05,21792,1
2016-05,53065,1
2016-05,76095,1
2016-05,87299,1
2016-05,91461,1
2016-05,60206,1
2016-05,37284,1
2016-05,85593,1
2016-05,42877,1
2016-05,85753,1
2016-05,85926,1
2016-05,25232,1
2016-05,13168,1
2016-05,86979,1
2016-05,13628,1
2016-05,47626,1
2016-05,14988,1
2016-05,87717,1
2016-05,90386,1
2016-05,80191,1
2016-05,71175,1
2016-05,93101,1
2016-05,14558,1
2016-05,14570,1
2016-05,81655,1
2016-05,14926,1
2016-05,37807,1
2016-05,38093,1
2016-05,85645,1
2016-05,58819,1
2016-05,71271,1
2016-05,13314,1
2016-05,70033,1
2016-05,79698,1
2016-05,68196,1
2016-05,42906,1
2016-05,83906,1
2016-05,81736,1
2016-05,90992,1
2016-05,92203,1
2016-05,25081,1
2016-05,52708,1
2016-05,91277,1
2016-05,28804,1
2016-05,25953,1
2016-05,27991,1
2016-05,13911,1
2016-05,79915,1
2016-05,46922,1
2016-05,14179,1
2016-05,86097,1
2016-05,13035,1
2016-05,24053,1
2016-05,15553,1
2016-05,12981,1
2016-05,69649,1
2016-05,13627,1
2016-05,65541,1
2016-05,77357,1
2016-05,83621,1
2016-05,76709,1
2016-05,75100,1
2016-05,14608,1
2016-05,83862,1
2016-05,68857,1
2016-05,92402,1
2016-05,38762,1
2016-05,79859,1
2016-05,13379,1
2016-05,84656,1
2016-05,15456,1
2016-05,15980,1
2016-05,13936,1
2016-05,91849,1
2016-05,84723,1
2016-05,92257,1
2016-05,32986,1
2016-05,16432,1
2016-05,11403,1
2016-05,62308,1
2016-05,17929,1
2016-05,86964,1
2016-05,88853,1
2016-05,76712,1
2016-05,17726,1
2016-05,90090,1
2016-05,50017,1
2016-05,27983,1
2016-05,12623,1
2016-05,82598,1
2016-05,59010,1
2016-05,75470,1
2016-05,13957,1
2016-05,29938,1
2016-05,13949,1
2016-05,44329,1
2016-05,17743,1
2016-05,81677,1
2016-05,93295,1
2016-05,27043,1
2016-05,77659,1
2016-05,93150,1
2016-05,90979,1
2016-05,12476,1
2016-05,90786,1
2016-05,79785,1
2016-05,60943,1
2016-05,90925,1
2016-05,14984,1
2016-05,86288,1
2016-05,13904,1
2016-05,77606,1
2016-05,65307,1
2016-05,27334,1
2016-05,88664,1
2016-05,92778,1
2016-05,24328,1
2016-05,44601,1
2016-05,32707,1
2016-05,57817,1
2016-05,13641,1
2016-06,14593,1
2016-06,10107,1
2016-06,11850,1
2016-06,84788,1
2016-06,22111,1
2016-06,13407,1
2016-06,38703,1
2016-06,14542,1
2016-06,65875,1
2016-06,55976,1
2016-06,47896,1
2016-06,18163,1
2016-06,90319,1
2016-06,66093,1
2016-06,21936,1
2016-06,14541,1
2016-06,11308,1
2016-06,83443,1
2016-06,12060,1
2016-06,17778,1
2016-06,10104,1
2016-06,66181,1
2016-06,26403,1
2016-06,92602,1
2016-06,89525,1
2016-06,59328,1
2016-06,13856,1
2016-06,22752,1
2016-06,76076,1
2016-06,92611,1
2016-06,12490,1
2016-06,59408,1
2016-06,13901,1
2016-06,92655,1
2016-06,70519,1
2016-06,19393,1
2016-06,14008,1
2016-06,77274,1
2016-06,15408,1
2016-06,43449,1
2016-06,13721,1
2016-06,17005,1
2016-06,91233,1
2016-06,19502,1
2016-06,22592,1
2016-06,50876,1
2016-06,10145,1
2016-06,77702,1
2016-06,19561,1
2016-06,77178,1
2016-06,86946,1
2016-06,11552,1
2016-06,21178,1
2016-06,87447,1
2016-06,57665,1
2016-06,48725,1
2016-06,89006,1
2016-06,61399,1
2016-06,66157,1
2016-06,87055,1
2016-06,18729,1
2016-06,15579,1
2016-06,12308,1
2016-06,86783,1
2016-06,86868,1
2016-06,24205,1
2016-06,66800,1
2016-06,27959,1
2016-06,62092,1
2016-06,77418,1
2016-06,59176,1
2016-06,20482,1
2016-06,34833,1
2016-06,11703,1
2016-06,20626,1
2016-06,87267,1
2016-06,13928,1
2016-06,90215,1
2016-06,10147,1
2016-06,40539,1
2016-06,18411,1
2016-06,69032,1
2016-06,17750,1
2016-06,25785,1
2016-06,76841,1
2016-06,64936,1
2016-06,77668,1
2016-06,75510,1
2016-06,17830,1
2016-06,49680,1
2016-06,75825,1
2016-06,88668,1
2016-06,73139,1
2016-06,18542,1
2016-06,15488,1
2016-06,12369,1
2016-06,88845,1
2016-06,17144,1
2016-06,12052,1
2016-06,81061,1
2016-06,44644,1
2016-06,49656,1
2016-06,12558,1
2016-06,13356,1
2016-06,49154,1
2016-06,60628,1
2016-06,60442,1
2016-06,24942,1
2016-06,24766,1
2016-06,87842,1
2016-06,89393,1
2016-06,23819,1
2016-06,56573,1
2016-06,76614,1
2016-06,83435,1
2016-06,45751,1
2016-06,91937,1
2016-06,39642,1
2016-06,16678,1
2016-06,59459,1
2016-06,70578,1
2016-06,86158,1
2016-06,90505,1
2016-06,89179,1
2016-06,24109,1
2016-06,22103,1
2016-06,75186,1
2016-06,89626,1
2016-06,64186,1
2016-06,88031,1
2016-06,81055,1
2016-06,77768,1
2016-06,77605,1
2016-06,13688,1
2016-06,89258,1
2016-06,15401,1
2016-06,93436,1
2016-06,90993,1
2016-06,12622,1
2016-06,57904,1
2016-06,11955,1
2016-06,71563,1
2016-06,79678,1
2016-06,69796,1
2016-06,90441,1
2016-06,42534,1
2016-06,52038,1
2016-06,78975,1
2016-06,86136,1
2016-06,17478,1
2016-06,91926,1
2016-06,28222,1
2016-06,22509,1
2016-06,70332,1
2016-06,36468,1
2016-06,26825,1
2016-06,48653,1
2016-06,93096,1
2016-06,86356,1
2016-06,79323,1
2016-06,14702,1
2016-06,83111,1
2016-06,79103,1
2016-06,91650,1
2016-06,22517,1
2016-06,75241,1
2016-06,19350,1
2016-06,88352,1
2016-06,21371,1
2016-06,15720,1
2016-06,10516,1
2016-06,64311,1
2016-06,86580,1
2016-06,58683,1
2016-06,27887,1
2016-06,62148,1
2016-06,11404,1
2016-06,43553,1
2016-06,89003,1
2016-06,10696,1
2016-06,85269,1
2016-06,85348,1
2016-06,23712,1
2016-06,89070,1
2016-06,13788,1
2016-06,76605,1
2016-06,21776,1
2016-06,75828,1
2016-06,23931,1
2016-06,91556,1
2016-06,76226,1
2016-06,12742,1
2016-06,81481,1
2016-06,60986,1
2016-06,68591,1
2016-06,92121,1
2016-06,22293,1
2016-06,90442,1
2016-06,27828,1
2016-06,61621,1
2016-06,72726,1
2016-06,76744,1
2016-06,59248,1
2016-06,87657,1
2016-06,14776,1
2016-06,39490,1
2016-06,82800,1
2016-06,21207,1
2016-06,23536,1
2016-06,68144,1
2016-06,25320,1
2016-06,82642,1
2016-06,88446,1
2016-06,12872,1
2016-06,77730,1
2016-06,10909,1
2016-06,75034,1
2016-06,64390,1
2016-06,37584,1
2016-06,32870,1
2016-06,30681,1
2016-06,80924,1
2016-06,41080,1
2016-06,28484,1
2016-06,44206,1
2016-06,87137,1
2016-06,35554,1
2016-06,85991,1
2016-06,10138,1
2016-06,48506,1
2016-06,60506,1
2016-06,14040,1
2016-06,92618,1
2016-06,46578,1
2016-06,15707,1
2016-06,42585,1
2016-06,84769,1
2016-06,86228,1
2016-06,82775,1
2016-06,60871,1
2016-06,16600,1
2016-06,77338,1
2016-06,46877,1
2016-06,81540,1
2016-06,91983,1
2016-06,92890,1
2016-06,85913,1
2016-06,43350,1
2016-06,21573,1
2016-06,38156,1
2016-06,56274,1
2016-06,15202,1
2016-06,82307,1
2016-06,60599,1
2016-06,34817,1
2016-06,92239,1
2016-06,14338,1
2016-06,61815,1
2016-06,52476,1
2016-06,92322,1
2016-06,21020,1
2016-06,46674,1
2016-06,79906,1
2016-06,92614,1
2016-06,58246,1
2016-06,84597,1
2016-06,11674,1
2016-06,84381,1
2016-06,64282,1
2016-06,90880,1
2016-06,23026,1
2016-06,41355,1
2016-06,90808,1
2016-06,24010,1
2016-06,11600,1
2016-06,87432,1
2016-06,91063,1
2016-06,53613,1
2016-06,15859,1
2016-06,77496,1
2016-06,91152,1
2016-06,81774,1
2016-06,52695,1
2016-06,26710,1
2016-06,91103,1
2016-06,93089,1
2016-06,25778,1
2016-06,34746,1
2016-06,48486,1
2016-06,86996,1
